cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-13,30.068,23.284,39.715,53.14,15.005,88.359,14.663,6.036,21.245,3.886,2.535,4.376,991.934,989.527,995.486,2.578,1.777,3.665,316.193,0.0,1032.004,359.983,0.0,935.584,58.734,0.0,161.387,24,123.427
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-14,27.11,22.661,33.43,69.155,44.047,89.51,19.962,18.582,21.561,3.47,1.34,5.384,997.184,995.357,999.484,3.562,2.544,4.324,261.205,0.0,892.983,209.277,0.0,636.084,107.057,0.0,309.7,24,79.417
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-15,28.001,22.855,35.365,68.52,39.454,93.071,20.56,18.705,21.745,3.28,1.437,5.029,996.685,994.006,998.613,4.118,3.67,4.478,236.929,0.0,825.883,175.175,0.0,583.784,107.497,0.0,316.377,24,138.708
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-16,28.732,23.39,35.869,68.479,40.211,94.001,21.033,19.156,22.496,3.618,2.358,4.503,996.535,993.922,998.211,3.686,3.581,3.857,283.623,0.0,907.404,275.57,0.0,738.154,86.018,0.0,251.556,24,137.119
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-17,28.893,23.822,35.885,67.393,38.554,93.731,20.98,18.823,22.783,3.293,2.143,4.404,996.471,993.519,998.637,3.731,3.66,3.793,280.372,0.0,928.094,252.005,0.0,755.597,86.64,0.0,219.407,24,129.221
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-18,27.516,23.358,33.544,70.245,44.037,92.534,20.739,19.019,22.358,3.325,1.165,5.129,1001.425,998.865,1004.475,3.846,3.609,3.983,256.135,0.0,851.29,213.024,0.0,588.29,103.451,0.0,301.941,24,79.873
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-19,25.981,22.163,31.443,71.652,46.793,92.96,19.765,18.248,21.283,4.426,2.314,6.258,1002.311,999.299,1004.453,3.73,3.488,3.891,204.202,0.0,645.985,140.328,0.0,432.043,107.179,0.0,331.696,24,117.365
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-20,26.52,22.462,32.52,69.808,46.159,87.077,19.754,18.319,21.806,4.824,3.173,6.068,998.184,995.895,1000.396,4.066,3.48,4.311,189.62,0.0,667.316,108.766,0.0,343.796,107.641,0.0,341.549,24,146.34
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-21,27.062,23.207,32.436,73.644,48.088,94.518,21.242,19.623,22.286,4.2,2.569,5.918,1001.38,999.8,1004.293,4.317,3.891,4.469,199.573,0.0,615.462,116.612,0.0,325.392,119.2,0.0,373.43,24,134.745
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-22,27.038,23.154,33.107,67.791,38.742,93.535,19.47,16.132,22.384,4.96,3.403,6.402,1002.759,1000.116,1004.927,3.147,2.618,3.841,311.407,0.0,980.745,338.35,0.0,828.305,69.428,0.0,188.954,24,136.852
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-23,27.136,22.683,33.6,67.309,41.591,89.881,19.628,17.99,20.929,5.582,4.211,6.733,997.644,994.454,1001.283,3.379,2.943,3.571,279.29,0.0,936.412,261.797,0.0,777.287,87.682,0.0,251.434,24,149.126
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-24,27.829,23.404,34.157,67.269,40.887,87.919,20.288,18.398,22.196,5.636,4.303,6.841,995.312,993.224,997.248,3.445,3.382,3.502,289.982,0.0,930.867,289.807,0.0,780.515,79.277,0.0,227.056,24,145.166
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-25,27.274,23.635,33.06,73.108,45.753,93.255,21.296,19.417,22.9,4.02,3.094,4.622,998.556,996.613,1002.47,3.889,3.503,4.243,254.167,0.0,854.928,208.274,0.0,627.695,96.73,0.0,279.848,24,122.353
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-26,23.644,21.4,26.08,84.211,65.079,96.388,20.572,18.698,22.937,2.606,1.755,3.322,1005.995,1002.804,1007.856,4.128,3.756,4.468,152.759,0.0,485.969,70.619,0.0,278.069,104.895,0.0,329.505,24,56.363
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-27,24.663,20.3,30.122,75.784,50.092,96.747,19.413,18.137,20.902,2.713,1.283,4.099,1004.553,1001.707,1007.221,3.626,3.278,3.808,248.781,0.0,803.379,228.323,0.0,706.97,92.957,0.0,302.831,24,103.274
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-28,25.789,21.305,31.674,73.538,47.617,95.553,19.951,18.748,20.969,4.08,2.717,5.424,999.395,996.033,1002.715,3.464,3.273,3.631,289.024,0.0,901.309,295.731,0.0,754.66,82.932,0.0,262.889,24,147.179
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-29,27.067,22.428,33.539,70.473,45.042,90.65,20.358,19.194,21.965,4.469,3.598,5.382,994.865,991.81,997.602,3.561,3.47,3.636,300.191,0.0,939.469,306.71,0.0,760.095,77.265,0.0,210.652,24,150.889
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-04-30,27.707,22.986,34.244,73.081,45.946,95.474,21.6,20.324,22.894,3.674,2.591,4.847,994.911,993.021,997.811,3.515,3.396,3.617,276.757,0.0,866.122,251.397,0.0,610.063,96.831,0.0,280.63,24,137.122
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-01,27.593,22.986,33.512,75.357,48.171,97.638,22.089,20.614,23.417,4.108,1.803,6.249,997.239,995.343,998.582,4.04,3.672,4.284,273.602,0.0,868.807,222.149,0.0,613.949,109.033,0.0,317.983,24,130.887
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-02,28.798,24.626,35.127,72.12,45.142,91.755,22.362,20.538,24.047,4.972,3.866,6.302,995.856,993.007,997.57,3.861,3.522,4.293,285.908,0.0,968.493,249.085,0.0,728.344,100.285,0.0,282.199,24,150.559
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-03,28.72,24.442,34.84,74.105,48.318,96.025,22.864,21.588,24.102,4.225,3.238,5.543,996.378,994.902,997.794,3.673,3.526,3.871,238.326,0.0,847.589,172.899,0.0,565.007,117.155,0.0,342.155,24,139.679
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-04,28.556,24.522,34.178,73.449,46.591,96.331,22.523,20.656,23.959,4.843,3.032,6.506,995.927,993.595,997.596,3.543,3.321,3.689,272.366,0.0,834.632,228.225,0.0,629.576,106.523,0.0,304.866,24,141.884
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-05,29.678,24.585,36.469,70.169,42.233,93.887,22.551,20.835,24.116,3.843,2.124,4.898,995.069,992.97,996.91,3.795,3.587,4.06,289.837,0.0,933.302,246.602,0.0,671.362,106.307,0.0,289.614,24,145.968
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-06,30.101,25.17,36.29,69.999,44.032,95.486,23.052,21.027,24.574,2.7,1.635,3.829,996.608,994.63,998.593,3.976,3.548,4.193,295.886,0.0,961.78,255.379,0.0,724.766,100.82,0.0,259.359,24,132.547
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-07,30.509,24.49,38.394,66.17,34.874,93.984,21.795,18.95,23.807,3.341,1.852,4.826,994.131,991.035,996.85,3.05,2.805,3.525,315.814,0.0,981.781,311.14,0.0,777.549,86.407,0.0,231.862,24,153.088
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-08,30.487,24.695,38.196,67.489,37.59,94.144,22.217,19.956,24.162,4.38,2.972,5.576,991.549,988.845,993.613,3.394,3.15,3.544,311.889,0.0,974.131,295.23,0.0,749.257,92.314,0.0,233.365,24,148.09
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-09,30.281,25.278,37.253,70.416,41.687,94.848,23.096,21.03,24.568,4.328,2.919,6.025,993.611,991.607,997.886,3.796,3.567,4.068,289.288,0.0,951.948,232.534,0.0,705.794,108.345,0.0,304.978,24,139.561
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-10,29.577,25.718,35.044,72.375,48.691,94.052,23.328,21.796,24.741,4.136,2.662,5.592,999.375,997.127,1003.282,3.864,3.362,4.148,281.082,0.0,886.382,217.716,0.0,609.087,115.759,0.0,339.417,24,126.963
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-11,29.005,24.746,35.006,66.297,40.983,90.212,21.17,19.013,23.38,3.667,2.047,5.137,1002.548,1000.552,1004.229,3.107,2.715,3.437,314.029,0.0,990.364,318.611,0.0,825.965,81.252,0.0,252.196,24,114.755
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-12,28.371,22.964,35.18,62.801,34.4,91.076,19.145,16.08,21.495,3.602,1.549,5.287,1000.901,998.084,1003.488,2.42,2.304,2.672,332.182,0.0,1024.112,363.908,0.0,886.035,66.973,0.0,159.511,24,146.025
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-13,28.337,22.647,35.779,60.824,32.569,87.607,18.368,15.315,20.625,4.086,2.703,5.53,998.046,996.144,1000.087,2.335,2.079,2.59,331.774,0.0,1034.836,360.221,0.0,896.359,65.52,0.0,161.973,24,148.444
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-14,28.451,22.611,36.017,59.508,30.949,86.607,18.177,14.892,20.237,3.635,2.271,5.086,998.889,996.731,1001.271,2.582,2.494,2.668,330.444,0.0,1020.207,355.108,0.0,859.012,70.634,0.0,166.774,24,141.977
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-15,28.731,22.496,36.167,59.923,32.138,89.043,18.507,15.753,20.556,3.285,1.603,4.726,999.612,997.104,1001.157,2.281,2.006,2.547,335.078,0.0,1023.371,367.832,0.0,862.118,68.667,0.0,168.51,24,152.18
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-16,28.799,22.158,36.818,59.966,28.161,91.105,17.97,13.78,20.983,3.516,1.913,5.122,999.421,997.243,1001.1,2.014,1.949,2.11,335.449,0.0,1025.633,364.232,0.0,863.694,71.296,0.0,174.287,24,154.423
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-17,28.911,22.09,37.23,60.041,25.803,93.846,17.745,12.392,21.151,4.435,2.606,6.09,999.576,997.422,1000.898,2.049,1.968,2.201,331.793,0.0,1028.175,339.916,0.0,862.819,77.674,0.0,198.746,24,153.756
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-18,28.614,23.18,35.254,61.467,32.049,88.19,18.605,14.483,21.296,4.555,3.156,5.663,998.234,995.738,1000.398,2.597,2.274,2.935,285.981,0.0,886.237,222.881,0.0,600.606,118.985,0.0,338.72,24,153.79
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-19,29.295,23.188,36.931,64.439,36.136,89.585,20.406,18.179,22.923,4.5,3.373,5.833,993.978,990.483,998.136,3.212,2.829,3.574,306.582,0.0,966.024,268.476,0.0,717.912,101.649,0.0,254.115,24,148.429
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-20,31.326,25.073,39.853,61.186,28.694,90.113,20.443,15.276,23.346,4.33,3.802,5.349,990.242,987.319,992.408,3.57,3.356,3.731,290.974,0.0,878.474,232.08,0.0,599.576,115.701,0.0,298.485,24,156.217
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-21,31.083,24.925,39.085,64.263,33.071,93.101,21.684,18.625,24.038,3.968,2.626,5.241,993.779,992.194,998.428,3.418,3.13,3.717,308.622,0.0,960.625,260.751,0.0,696.246,109.35,0.0,279.106,24,135.703
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-22,29.038,25.193,34.149,71.233,47.443,95.41,22.572,20.337,24.453,3.199,1.899,4.166,1000.866,998.662,1002.877,4.118,3.82,4.381,222.01,0.0,721.407,132.731,0.0,413.47,122.099,0.0,363.355,24,89.332
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-23,27.391,23.82,32.347,78.144,55.288,96.663,22.716,21.732,23.571,3.179,1.281,4.579,998.962,995.841,1002.579,4.493,4.246,4.756,256.442,0.0,774.632,177.99,0.0,490.964,120.233,0.0,329.077,24,107.98
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-24,27.382,24.13,32.014,79.285,57.198,96.631,22.82,21.452,23.69,3.953,2.276,5.216,993.327,990.112,996.353,4.03,3.347,4.731,267.238,0.0,918.351,209.574,0.0,670.227,101.739,0.0,316.344,24,138.973
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-25,27.456,23.423,32.678,77.625,56.197,94.246,22.564,22.129,23.378,2.608,1.901,3.799,995.494,992.222,999.944,4.011,3.7,4.153,258.459,0.0,899.837,190.86,0.0,611.161,114.088,0.0,359.662,24,82.465
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-26,28.296,23.697,33.798,75.337,51.588,96.979,22.877,21.819,23.785,2.371,1.038,3.787,1000.298,998.221,1002.011,3.772,3.403,4.157,303.247,0.0,964.916,279.126,0.0,726.253,94.079,0.0,245.694,24,114.575
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-27,29.114,24.517,35.082,71.04,44.53,95.31,22.37,20.17,23.988,2.747,1.651,3.658,1000.557,998.549,1002.038,3.267,2.89,3.655,321.318,0.0,988.258,314.558,0.0,781.552,87.375,0.0,211.145,24,134.562
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-28,29.031,24.088,35.338,69.758,42.39,94.916,21.873,19.904,23.394,3.589,1.882,5.126,997.814,994.647,1000.423,2.933,2.549,3.232,332.236,0.0,998.238,352.743,0.0,820.343,74.026,0.0,188.019,24,148.616
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-29,29.256,24.419,35.646,67.859,41.378,91.459,21.539,19.337,23.47,5.184,3.563,6.721,993.367,989.918,996.831,2.709,2.49,3.068,333.834,0.0,1019.457,361.15,0.0,868.4,67.276,0.0,155.332,24,153.771
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-30,29.581,25.083,35.539,69.098,46.461,87.455,22.576,21.551,24.027,5.25,4.282,6.155,992.563,990.821,995.132,3.564,3.107,3.965,324.015,0.0,983.667,328.091,0.0,792.869,80.215,0.0,201.32,24,143.332
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-05-31,29.385,25.594,34.454,71.091,48.759,91.115,22.999,21.74,24.177,4.102,2.721,5.47,995.3,993.706,997.941,3.798,3.684,4.007,324.867,0.0,973.469,343.7,0.0,828.724,73.847,0.0,197.594,24,133.347
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-01,29.173,25.382,34.162,71.582,49.921,91.983,22.875,21.657,24.083,3.549,1.827,5.218,996.893,995.298,998.494,4.093,3.93,4.222,306.297,0.0,959.681,298.207,0.0,771.829,85.471,0.0,216.219,24,125.744
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-02,29.258,24.721,35.193,66.386,41.22,90.661,21.473,19.493,23.419,2.998,1.595,4.627,997.576,995.328,998.981,3.665,3.421,3.943,316.863,0.0,970.588,335.462,0.0,814.293,70.508,0.0,181.908,24,116.464
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-03,29.091,23.353,35.696,61.186,32.973,91.575,19.403,16.337,22.217,2.421,0.905,4.407,997.359,994.97,998.739,3.557,3.258,3.813,325.261,0.0,1006.644,350.302,0.0,881.15,63.591,0.0,164.394,24,130.781
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-04,29.417,22.956,36.532,58.825,31.336,89.747,18.968,16.375,21.161,2.345,0.951,3.829,996.093,993.117,998.288,3.464,3.165,3.737,335.237,0.0,1002.475,379.986,0.0,856.278,60.957,0.0,147.709,24,148.241
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-05,30.352,23.694,38.576,57.56,27.394,87.927,19.048,15.547,21.528,3.942,2.488,5.599,993.294,990.869,995.361,3.01,2.842,3.355,336.742,0.0,1024.59,377.231,0.0,893.857,62.308,0.0,150.42,24,153.002
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-06,30.94,24.762,38.932,58.068,28.754,84.483,19.644,15.983,22.583,4.933,4.092,5.772,992.625,990.718,994.272,2.882,2.543,3.054,327.337,0.0,987.174,328.873,0.0,794.5,83.487,0.0,215.463,24,154.343
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-07,30.605,24.801,38.107,60.835,29.623,89.548,20.048,15.427,23.23,4.583,3.785,5.694,994.798,993.246,997.494,2.765,2.609,3.018,337.278,0.0,1016.207,362.87,0.0,858.033,69.264,0.0,159.116,24,145.957
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-08,30.748,25.652,37.367,64.356,37.2,88.704,22.011,19.474,24.255,4.107,2.616,5.506,996.854,994.508,999.393,3.44,3.105,3.849,331.026,0.0,996.652,351.903,0.0,827.722,71.195,0.0,171.966,24,141.213
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-09,30.023,26.157,34.921,70.465,48.2,92.865,23.3,21.781,24.982,3.406,1.911,4.697,999.195,997.494,1000.768,4.286,3.939,4.527,293.753,0.0,903.943,282.431,0.0,748.087,87.522,0.0,256.152,24,129.76
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-10,30.755,25.496,37.433,65.083,38.275,90.448,22.258,20.16,23.976,3.643,2.07,5.08,998.182,995.287,1000.274,4.125,3.943,4.264,332.075,0.0,1001.616,363.273,0.0,862.712,64.537,0.0,144.611,24,148.089
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-11,30.926,25.868,37.44,64.608,37.653,91.565,22.223,19.736,24.356,4.017,2.718,5.215,996.918,994.354,998.592,3.56,3.087,4.1,332.29,0.0,1001.164,351.488,0.0,839.152,71.684,0.0,163.555,24,150.851
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-12,29.997,25.6,35.871,66.218,38.137,90.52,21.637,18.034,23.899,4.416,2.87,5.945,997.168,995.239,999.015,3.408,3.195,3.532,324.345,0.0,991.924,315.087,0.0,800.297,88.498,0.0,216.806,24,154.981
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-13,29.125,25.527,33.671,69.899,48.208,88.806,22.24,20.104,23.932,4.889,3.376,6.067,998.943,997.062,1000.414,3.757,3.509,4.023,240.522,0.0,719.517,157.222,0.0,474.024,124.133,0.0,385.225,24,152.162
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-14,28.808,25.304,33.415,71.076,50.27,88.757,22.295,20.638,23.808,4.621,3.501,5.417,999.21,997.152,1000.468,4.469,3.847,5.1,192.706,0.0,589.223,98.793,0.0,252.87,120.805,0.0,375.652,24,145.482
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-15,29.314,25.469,34.792,69.276,43.543,90.336,22.189,19.509,23.968,4.575,3.206,5.903,1000.062,998.276,1002.856,4.272,3.508,5.117,256.345,0.0,815.318,160.504,0.0,518.94,129.969,0.0,355.942,24,138.897
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-16,29.508,24.471,35.846,63.971,34.972,92.019,20.497,17.116,23.551,3.888,2.444,5.48,1002.308,1000.404,1003.898,3.526,3.164,3.831,314.154,0.0,949.966,273.588,0.0,686.864,105.135,0.0,263.843,24,132.97
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-17,28.953,23.82,34.584,66.277,40.541,93.539,20.823,18.213,22.927,2.767,0.901,4.475,1001.506,999.538,1003.753,3.843,3.456,4.277,318.6,0.0,954.463,319.382,0.0,763.815,84.22,0.0,225.526,24,132.25
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-18,28.502,24.717,32.882,70.55,49.939,91.577,21.979,20.594,23.274,2.674,1.008,4.31,1000.574,998.983,1001.869,4.689,4.386,4.914,286.765,0.0,909.745,278.931,0.0,682.713,85.697,0.0,233.129,24,128.396
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-19,29.359,24.365,35.401,66.642,40.767,92.618,21.482,19.474,23.232,3.036,1.119,5.289,1001.066,999.208,1002.308,4.349,3.93,4.632,304.784,0.0,927.591,308.163,0.0,729.075,79.906,0.0,213.965,24,126.676
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-20,29.825,24.693,35.785,66.18,41.669,91.322,21.874,20.182,23.45,3.181,1.402,5.104,1001.82,1000.069,1003.376,4.055,3.857,4.306,295.765,0.0,904.879,279.006,0.0,695.896,92.45,0.0,269.944,24,127.048
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-21,29.479,25.443,34.605,70.599,46.936,91.736,22.813,20.946,24.154,3.199,1.137,5.197,1003.111,1001.576,1004.571,4.754,4.18,5.348,263.141,0.0,824.456,223.444,0.0,624.259,98.495,0.0,292.731,24,108.067
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-22,29.084,25.613,33.667,67.666,46.38,87.693,21.45,18.751,23.972,3.298,2.093,4.651,1003.403,1001.657,1005.043,4.378,3.624,5.213,252.983,0.0,803.555,181.548,0.0,437.491,118.378,0.0,366.734,24,125.015
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-23,29.414,23.983,35.613,61.608,36.297,87.943,19.908,17.442,21.975,2.597,0.99,4.061,1001.022,998.099,1003.279,3.581,3.463,3.765,329.27,0.0,988.847,352.207,0.0,824.582,71.115,0.0,168.279,24,141.958
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-24,29.814,24.15,36.559,61.791,35.518,87.829,20.286,17.828,22.354,3.665,2.038,5.407,999.234,996.861,1000.633,3.36,3.13,3.603,338.75,0.0,1011.722,384.848,0.0,877.43,59.253,0.0,137.321,24,152.939
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-25,30.026,24.832,36.393,62.444,36.217,87.151,20.872,18.18,22.928,3.824,2.411,5.371,999.848,997.763,1002.439,3.41,3.077,3.878,338.206,0.0,1012.515,384.395,0.0,883.702,58.604,0.0,132.492,24,141.38
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-26,29.529,25.247,34.477,66.298,44.393,88.218,21.755,20.023,23.316,2.8,1.394,4.499,1002.265,1000.939,1004.46,4.081,3.837,4.341,313.556,0.0,906.568,340.48,0.0,789.825,73.32,0.0,220.944,24,127.139
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-27,29.834,25.044,35.634,65.423,39.887,91.249,21.459,18.987,23.628,2.228,0.877,4.265,1003.129,1000.809,1004.614,4.265,4.145,4.448,307.04,0.0,951.402,331.686,0.0,850.28,68.825,0.0,199.408,24,126.657
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-28,29.765,24.818,35.774,63.823,38.732,88.7,21.186,18.941,22.847,2.452,0.947,4.73,1003.275,1000.983,1004.779,4.635,4.337,4.878,307.149,0.0,932.006,295.154,0.0,798.975,83.778,0.0,230.344,24,57.059
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-29,29.49,25.199,34.655,65.475,41.95,88.236,21.485,19.253,23.174,2.433,0.754,3.885,1003.313,1001.396,1004.917,4.955,4.869,5.125,277.224,0.0,821.15,234.565,0.0,692.09,106.854,0.0,327.731,24,55.857
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-06-30,30.212,25.234,35.971,63.744,39.998,88.093,21.558,19.643,23.126,2.25,1.15,3.459,1001.112,998.306,1003.428,4.995,4.907,5.125,315.437,0.0,969.925,333.514,0.0,824.701,68.53,0.0,185.396,24,138.822
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-01,30.783,25.982,36.989,61.733,36.959,83.762,21.489,19.245,23.301,3.709,2.562,4.768,999.006,996.383,1000.763,4.631,4.386,4.963,312.603,0.0,976.253,332.311,0.0,824.504,68.801,0.0,178.681,24,152.959
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-02,30.834,26.45,36.634,65.733,41.237,87.195,22.69,20.572,24.397,4.426,3.007,5.78,998.353,996.145,1000.337,4.638,4.446,4.828,295.84,0.0,882.884,279.197,0.0,672.469,87.576,0.0,228.796,24,149.412
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-03,30.658,26.621,36.399,64.998,40.335,87.794,22.362,19.923,24.597,4.239,2.785,5.524,1000.423,998.703,1002.81,3.952,3.568,4.389,318.951,0.0,983.56,333.282,0.0,836.779,71.166,0.0,205.308,24,143.55
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-04,30.632,26.071,36.458,65.562,41.376,88.355,22.497,20.465,24.233,4.36,2.707,5.577,1001.616,999.361,1003.035,3.962,3.703,4.141,322.118,0.0,960.674,357.552,0.0,818.198,66.468,0.0,175.009,24,146.376
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-05,30.724,26.135,36.951,64.356,37.565,89.126,22.062,19.351,24.286,4.137,2.82,5.405,1000.521,997.884,1002.595,3.858,3.77,4.013,332.588,0.0,999.958,366.681,0.0,853.044,64.424,0.0,148.442,24,145.109
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-06,30.08,25.567,35.596,65.427,42.221,86.868,21.912,19.911,23.67,3.734,2.11,5.205,999.841,998.055,1000.999,4.032,3.814,4.288,329.518,0.0,998.942,364.115,0.0,863.345,62.344,0.0,141.414,24,149.07
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-07,30.521,25.617,36.326,65.069,40.219,90.021,22.119,19.942,24.001,3.734,2.01,5.101,999.999,998.188,1001.206,4.366,4.264,4.459,316.377,0.0,974.246,332.046,0.0,816.145,72.349,0.0,193.907,24,147.007
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-08,31.151,26.108,37.49,62.931,37.666,88.495,22.045,19.751,24.071,3.61,2.221,4.87,1001.813,1000.345,1003.768,4.226,3.946,4.428,328.974,0.0,988.905,371.643,0.0,832.277,60.983,0.0,158.664,24,144.877
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-09,31.129,25.854,37.508,60.85,35.017,87.227,21.246,18.497,23.585,3.047,1.708,4.354,1002.696,1000.602,1003.985,4.036,3.886,4.252,336.684,0.0,1008.863,395.757,0.0,890.543,52.397,0.0,123.123,24,145.23
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-10,31.871,26.022,38.844,59.14,32.013,88.709,21.346,18.339,23.982,3.005,1.665,4.448,1000.556,997.443,1003.225,4.15,3.896,4.28,334.669,0.0,1005.011,391.629,0.0,890.157,52.646,0.0,124.538,24,148.002
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-11,31.971,25.839,38.994,56.365,30.09,83.115,20.535,17.445,22.86,3.536,1.995,4.852,997.158,994.544,999.725,3.838,3.643,4.031,333.089,0.0,1003.449,381.719,0.0,879.083,57.806,0.0,147.887,24,149.561
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-12,31.614,26.526,37.848,62.044,38.24,84.744,22.266,20.221,23.953,3.692,2.279,4.974,997.079,995.506,999.095,4.424,4.134,4.868,309.681,0.0,970.871,300.551,0.0,802.494,84.776,0.0,218.862,24,142.02
TAM,Tamaulipas urbano,Reynosa,032,alta,2022-07-13,31.065,26.742,36.789,66.647,41.942,90.682,22.953,20.681,25.057,3.391,1.769,5.38,999.685,998.395,1001.79,4.487,4.179,4.904,307.659,0.0,958.313,308.612,0.0,828.476,77.108,0.0,209.034,24,133.462
